Label,Text
notsarc,I agree. What is the point? Felons with firearms do not bother with CCW licenses.
notsarc,listen if they can be nasty to me i can be equally nasty to them. what part of equailty do you not understand? equality one way or the other that is my over riding concern right and wrong are secondary.
notsarc,"scientists found out that brains that think differently also work differently? wow... i consider humans biological machines (with experience being the 'software'), so of course brains will be different. but i do not really agree with the 'conclusions' drawn. with the 'traits' shown."
notsarc,"Oooh, I see. Only some presidents get experience, eh? And you think that Bush learns from his mistakes?! He doesn't even admit he makes any!Let me guess, only Republican presidents learn from their first terms, don't they? Pfft."
notsarc,so what you're saying is that you can't?  as a political move to satisfy the pro-life constituents that put them in office.
notsarc,"i just don't see that being a huge factor. it might help some, but if my goal was to improve foreign relations reigning in spending would not be the first approach i would take. can you expand on your reasoning? the start of that chain is belligerence, not out of control spending. seems to me that if you want to control spending you should work on foreign relations. that way you get into fewer wars, and when you must fight you have others helping and sharing the cost."
notsarc,"Why do conservatives support conservatives? Paul's theology found favor with the Christians that won amongst the early churches. Paul was not considered an Apostle by the original 11 and Barnabas. Luke doesn't have him meet a risen Jesus only Paul says he did. His first missionary trek was a failure and the next two he was not equal with Barnabas.But the Apostles did not teach the same as Paul, similiar but not the same."
notsarc,"What's your claim? That the seasonal molt of arctic foxes is evolution or that it is not? As usual, your responses show muddled thinking."
notsarc,"originally posted by easyrider  would they have died for a lie, if christ were not resurrected? not likely. like i said, i doubt that very much."
notsarc,"Yes, do you? It's in a country with no medical facilities, no sterile place to get it done. A country full of HIV and AIDS. I wouldn't be surprised if these mothers had HIV/AIDS and knew they'd leave their child an orphan."
notsarc,"Gun hater pilot's gun control laws failed the law abiding citizens at columbine!Who should be held accountable for this failure? Well, since the government passed the gun control laws that gun hater pilot wanted the government should be held responsible. That means the tax payer will pay for gun haters pilot gun free bs!Gun hater pilot wants to disarm the law abiding citizens so criminals like the ones at columbine can freely walk around and kill their victims!Gun hater pilot wants to disarm the law abiding citizens so criminals like the ones on 9/11 that used box cutters to take over airplanes crowed with people!"
notsarc,"Well, I am a parent too; three sons. So what is your point? You think I am incapable of reproducing? I have their birth certificates. emoticonXRolleyes ""Bible""??? I hold Robert A. Heinland in high regard too. And Ayn Rand. And James Mitchner. And William Shakespeare. And Isaac Asimov. So what is your point?So, I should also assume you have only had sex with the intention of producing a child; in the missionary position only?????????????"
notsarc,"well can you point to an instance, either in canada or the united kingdom, where the government mandated firearm registries have been instrumental in solving any number of vicious and felonious crimes? i'm not talking about catching people who let their registration lapse, or those who told their spouses about the location of their gun locker keys, i'm talking about serious crimes like murder and robbery and others. can you provide us with any evidence that would point to how the registries have helped solve any such happenings?"
notsarc,"ooo, the slippery slope argument! always a classic. the right to not be discriminated against based on her sexual orientation perhaps? what part of the dress code was she going to violate? she was going to wear formal wear. it's not like she was going to show up in ripped jeans and a slipknot t-shirt. rules designed to exclude her. their wishes don't supersede her rights."
notsarc,"Maybe you are having trouble with the concept of ""low premium, high deductible"". That means the monthly payments (premiums) are low, and the deductible is higher (cost you actually pay for services). This shouldn't be a problem. How often do you actually use your health insurance? I use mine very rarely (not at all in the last year). It appears that what Bush is trying to do is get insurance coverage to low income folks without a multi trillion dollar price tag (like kerrys plan carries). This isn't a bad thing, and I am not even a bush supporter."
notsarc,"What issues? You drivel on about breasts forming on lizards (even though the most primitive milk secretors we have today don't have anatomically distinct mammary glands, and the earliest mammals evolved from reptiles not remotely like lizards), then triumphantly crown your straw man with what you seem to think is a knock-down point about nerve connections.Yes, SS, the most primitive milk-secreting structures we know are modified sweat glands; your incredulity does not alter that fact one iota. And guess what? Sweat glands have nerve connections to the hypothalamus..."
notsarc,"third degree? dono posted something that confused me, so i was asking for clarification. of what concern is it to anyone whether gay people marry? adopt? what concern is it of mine whether female infants have their vaginas sewn up, for that matter? why should anyone care whether women have abortions, as well? again, where is the line drawn between concern over an issue and obsession? yay for you? there were black people who thought slavery was just fine, too, so i see this as evidence of nothing more than your own muddy thinking."
notsarc,"If substantial shouldn't be a percentage, how should it be quantified? How would you determine whether or not their prop 8 efforts were a substantial portion of their activities? And yes, as the law is currently written, it does matter how large the church is. I would suggest that those that don't like it lobby to get it changed."
notsarc,i see alot of links to videos on this thread? but here's one that grabs my attention. i'm sure that this will shed some light on the issue.
notsarc,then what did you mention? compensation against stolen goods is insurance against theft.
notsarc,"i'd say out of the 6 billion people on earth at least 4 billion of them are richer right now than they would be had the economic systems never changed since the era of globalization began. i don't think the number is as small as 3 people. how doesn't it lead to stability. think china and their reform to capitalism and westernization. are them more of a threat to the world as a communist nation or as a globalized nation? it will be stabilizing to have them westernize. however, it isn't necessarily good. yeah i can see what you mean. the people are just about ready to burst because the us and canada depend so much on each other. nor did i. whew, we agree on something :) isn't that the truth."
notsarc,how exactly is terrorism not a criminal act? i don't see what you're getting at.
notsarc,"Here's a question; which one split from the other? Which one is the ""new"" being? None of them are. If I get a cake and slice into two exact pieces, which one is the ""new"" slice? They are both equally new."
notsarc,"surely, we can only 'guesstimate' how many living species have escaped our attention ? but how probable is it that only 1% of all the species that ever existed escaped extinction ?  i think your point about mass extinctions may be a key to what has puzzled me."
notsarc,"so you argue that for some women, abortion is the 'easy way out', and that those women choose to abort, take the easy way out as you say, for arbitrary reasons? could you please reiterate these reasons here (preferably in an enumerated list) and explain why they should be considered arbitrary? indeed. but we've established that supposing a higher profile in the media in no way entails an actual increase in incidents.  so i'll repeat the question, hearsay aside, upon what evidence do you base the assertion that more women are abandoning infants?"
notsarc,"islam is no more built on hate, burder and death than christianity is. do i have to remind you of the inquisition, the holy land wars, the witch burnings, etc.? if you try to claim that what some islamic people have done represents the whole religion, then i can do the same with those things that i listed, only for the christian faith. and don't even get started again on satan being a fallen angel - yes, we know about your beliefs that angels do not have free will, and yet rebelled against god, so we don't need to go into any more of that garbage."
notsarc,"Actually, if you count the Kinsey 4,5, and 6's you get 18%. It's 10% for the 5s and 6s. That'd be the people that prefer the same sex over opposite for the most part. 2,3,and 4 would be those who are bi and lean slightly one way or the other. 0 and 1 are people who pretty much always choose opposite sex over same. 0 and 6 are very rare though. Anyway, 10% of people are a 5 or 6. About 3% are a full 6.Could Jesus have been asexual? In certain philosophies asexuality is considered a sign of enlightenment. For instance, after becoming enlightened, the Buddha rejected sexual desires."
notsarc,So the stats come from John Lott.... Wasn't he the one who got caught making up statistics and impersonated a woman for three years to support the pro-gun cause?  http://articles.latimes.com/2006/may/31/opinion/oe-wiener31 http://whoismaryrosh.com/  .
notsarc,"YOU LIAR.You are distorting the truth the same way Moore did. The truth is the NRA event was planned 1 year before the killings in Littleton. The truth is the NRA rally was canceled excpet for the officers meetings which is required by LAW to NOT BE CANCELED. HESTON said ""FROM MY COLD DEAD HANDS"" in North Carolina 1 year later.And what transcript are you talking about? The transcript is posted above. What big pro-gun rally are you talking about in Denver. Do you mean the one that NEVER happened?"
notsarc,"i am familiar with both men; and my posts sound very lockean, which if you really knew locke you would know is true. remember previously in this thread (that is, when you were travelling these parts as 'bhbcu64') where i said that there is no right to control one's body? or where i said there is no right to suicide? that is locke 101."
notsarc,"I got ya, but I still disagree. if free will doesnt exist, then why should I make an effort to do anything? if I am destined to be wealthy, then no matter how lazy I am today, I'll be wealthy sometime down the road. and if Im destined to poor, no amount of hard work and diligence on my part can change that. why wouldnt I just drift along life and allow destiny to take me where I will inevitably end up?"
notsarc,"you choose to distort my post by your suggestion about a 'primitive land': i neither said nor intended to imply as much. try not to let your tendency towards political correctness seek hidden meanings in what are attempts a giving a balanced account of historical events. british imperialism happened: it was not a completely baleful phenomenon. it had some beneficial outcomes even if they were not intended. english happens to be the lingua franca of science, economics, etc. i don't know whether it's uniquely suited to it. do you ? it's obvious that other languages have an input: i'm not making a judgement about them."
notsarc,"how did you private insurer determine the coverage in your plan? do they ever make case-by-case determinations not to cover something? i strongly urge you not only to read the house bill and the upcoming senate bill, but also to read your own health insurance plan, in detail, fine print and all, as well as to look into their record of denying claims. it's one of those things that most people don't realize is a problem until it affects them directly, at which point it's too late."
notsarc,walking-fish: has anyone ever observed two atoms combining to form a molecule? has anyone ever counted out 6.02 x 10^23 molecules to see if they really make up a mole? has anyone ever watched the earth for a year from outer space to see if it really does go around the sun? has anyone ever seen electrons in a copper wire when an eletric current is passed through it? all scientific disciplines are held together by theories which are inferences about things we cannot directly observe. what is it about science that you don't understand?
notsarc,"hold on there. have you read the amendment? if all of our legistlators passed laws based on single incidents, our nanny government would be exponentially more intrusive than it already is.  now i don't know this woman's story any more than you do. all you know is that at least one defense contractor has a clause in it's employee contract banning an employee from shoooting for the brass ring in a jury trial. it doesn't state that the rapists can't be prosecuted."
notsarc,"i have heard that you can easily find a marriage license copy online and without having to pay a fee. is this true? i would love to get a copy of my deceased parents' marriage license if i can. it would be a nice thing to frame and to keep on the wall to remember them by. so, can you find copies of marriage licenses online or is this just an urban myth?"
notsarc,"didn't intend to, he was in fact an enlisted soldier in ww1. my implication was so what? he was far better known as a failed artist."
notsarc,"i think you're missing the point. why would you want to keep people under control? to prevent them from harming other people. the men who created the commandments and the bible i believe had good intentions. they wanted to give people a reason to live their lives well, and the bible was the best and most intelligent thinking of the time (not modern, ancient). it was a good idea, however people started looking past the 'love thy neighbor' stuff and started focusing on unimportant things like homosexuality and abortion. so, my question is why is homosexuality a sin?"
notsarc,"And what did I say?   I quoted the title of the video, said ""Enjoy"" and labeled the link ""link""  So how is saying ""enjoy"" and ""link"" which were MY words mockery? The only thing that suggests otherwise is the VIDEO's Title, which I did not create."
notsarc,a lot of people are adopted... my science teacher was adopted. he had a successful military career that ended with him as a war planner helping to plan the gulf war... he had a successful chiropratic practice too. what you said is not so true. should he have been denied his life because of some emotional trama he might bave later in life? i don't think so.
notsarc,"Almost? Usually, that is true, and it involves selection between populations. However, there are often times when some of a population is better able to survive. Those times, selection occurs within a population."
notsarc,"why can't skeptics be reactionary? don't you know people who automatically distrust everything said by bush, or by liberals, or any group you like? why should skeptics be any more objective than the average population? some will be very objective, some will be very reactionary, most will fill in the spectrum in between. i belive that the majority are in the middle, you seem to be focusing on the reactionary end."
notsarc,"And who is the 'WE' that we trust? The scientists or the theologians, who disagree with each other?   I am curious for it on my own account.. and not willing just to accept someone's authority saying it happened one way or another."
notsarc,why are you trying to turn this into a religious debate? no one said anything about finding jesus. all you have done is show your anti-god prejudice.
notsarc,"how so? i would think 'they shall surely be put to death' (as the av has it) is a commandment, and clearly addressed to the faithful. how can one pick and choose what to take as a commandment and what is god, for want of a better way of putting it, talking to himself!"
notsarc,"so you get to whine and moan and complain (lie) that i didn't address your points, then when i challenge you to support your points against my counterarguments, you say that you don't need to. you're a hypocrite, archie.  ignore it? bhbcu64 made a valid point and made significant elaborations. the only responses we've seen are 'you're wrong' with no explanation, and two 'why does this follow?'s, apparently due to ignorance of that pesky little thing called law."
notsarc,"there is plenty of evidence on what kind of marriage the clintons have. i am not making this up out of whole cloth, i am referring to the jr. senator's own words in her memoir 'living history': hillary rodham clinton felt 'dumbfounded, heartbroken and outraged' when she learned of the affair and said that she could 'hardly breathe' when she learned the rumors of the affair were true. 'gulping for air, i started crying and yelling at him: 'what do you mean? why did you lie to me?' mrs clinton writes.  doesn't sound like such a swingin good time ey what? but don't take my word for it, go down to the library and read pg 502.  i stand by my previous thesis."
notsarc,"is that why when everyone turned their back to bush to cheer the couple, bush just sat there with his hands folded looking impatient? what was really sickening to me was when everyone put ink on their fingers. they totally cheapened the bravery of the iraqis. none of these pissants waited in line where they might be shot. they didn't walk home hoping no one would see the ink and kill them. and they certainly aren't in the middle of the war. it was truly sick for them to have that ink on their fingers."
notsarc,"of course i know that i could be wrong but i would have to be proven wrong through rational arguement, not just claims. have you ever stopped to think that perhaps you could be wrong? either way, we already discussed this issue of whether people can have opinions about abortion law. perhaps you are having a 'senior moment' and don't remember our discussion. i really don't feel like repeating this whole discussion all over again for your benefit. indeed, you do seem to repeat your questions quite often. if you don't like someone's answer, don't just repeat the question - address their answer. if you don't remember our discussion, it started pretty much around post #861. unless you have something new to say that we didn't already discuss, then i think we pretty much covered it and left it at a disagreement."
notsarc,"i assume you take the position life begins at conception and biological potential is sufficient to claim to be a human. then why do we stop at a fertilized egg? if you mean potential, is supposed to become, or posses the correct dna to one day be then birth control would fit under birth control as would masturbation for you abortion is the immoral act of killing a human being. if we say based on results then killing is killing. the reasons are irrelevant, there is no difference between abortion, capital punishment or self defense.  yes these are extreme, but its where your position leads. at some point we make a choice and say that goes to far, but then we are back at choice and what is to much for one and not enough for another."
notsarc,"where is here? you don't seem to want to display your location. we all know there's more than one way to become an american citizen. that said, as an american citizen, english is the native tongue. it's the primary language taught in american schools and it's how our government communicates with its citizenry. i'm not really interested in debating this topic with you, it probably should be a thread unto itself. i think dono was merely pointing out that if you want to make a 'snippy' reply, it carries more weight when correctly spelled."
notsarc,"here's the thing about stem cell research... how would stem cell research go against the christian faith. does it go against christ to heal the sick? medicnes could improve greatly with the use of stem cell research. i'll quicky mention 2 people (1 still alive and one dead) who could have (or could be) greatly healed with stem cell research. for one, christerpher reeves could have still been alive if stem cell research could have been done. michael j. fox (and others with parkingson's (sp?) disease) could be greatly helped with the use of stem cell research. oh, and one other thing. bush has no family values. not just tearing apart gay families but also straight families. he sends husbands/fathers, wives/mother's, sons and daughters over to fight a war that we have no business in being in anyway."
notsarc,"just a question, can someone show me where symbiote posted at all on the thread?  4forums.com political debates and polls - search results he's got 4 posts in the past day. none of which are about what cashburnrate/yankee fan/roesgen08 says they are.  sorry giantorio for cluttering the forum. and thanks cashburnrate/yankee fan/roesgen08, you just proved my point. when i prove you are wrong, you just change your argument and insult me for failing to prove your new argument you just created. you did this as yankee fan on lw. you did this here as cashburn. you're doing it again as roesgen08. same exact story."
notsarc,"most parents today don't buy their kids toy guns and certainly not realistic replicas. why don't you just stop defending unscrupulous merchants that sell dangerous toys in violation of federal law? cops are human, they make mistakes. easy for you, the armchair patriot, to criticize."
notsarc,aren't gun shows rather controlled environments? i've heard weapons for sale are required to be unloaded and customers commonly have to pass through metal detectors and submit to a pat down.
notsarc,"yea...i'd say we're on a downhill slide. do you agree with talkorigins that most mutations (like 99%) lose information, lose specificity? mutations are destructive entities. they demolish and break down what was there. granted some of these may be beneficial but ulitmately the gene has lost information. and since selection works on the level of the whole organism, it cannot stop the loss of information on the molecular level. not only that, but natural selection has an i.q. of exactly zero -- as do random mutations -- so i believe the only way for the genome to go is downward. and if the only way for the genome to go is downward, then common sense says that neodarwinism is wrong. it's not just unlikely...it's not just improbably -- it's dead wrong and the whole hypothesis must be rejected."
notsarc,"in what passages does jesus refer to his junior partner? i'm not saying he did not, rather, i'm not recalling off the top of my head any specific mention of the holy ghost by jesus."
notsarc,"sure, no doubt. but, there are ways to be absolutely 100% sure that you don't get pregnant. the obvious way is not to have sex, but i know you won't settle for abstinance as an answer. that's way too religious for this site i suppose. obviously i cannot propose that no one have sex unless they want children. if someone doesn't want to ever have children and is willing to undergo an operation (abortion) to remove the possibility, why can they not simply have a different operation before practicing casual sex? this is true within marriage as well."
notsarc,"so?? it was still a speech made for the purpose of political support of gay marriage. yes, i watched it. agreed. it was for the purpose of appealing to emotion (to a political end). no, but my point is that neither does the sanitized 'norman rockwell' image that some gay-pride proponents want projected by linking to videos such as the one here. it might give the impression that gay pride is merely some 'family-friendly' movement without the reality of the very dark side to it."
notsarc,"which is pretty much normal for arch. do you think he realizes that many muslims in europe are cultural muslims? that many who emigrate to europe are quite disgusted with what they see back in their homelands? the rise of gay muslims in europe is quite interesting as to how they have fully adopted the views of their adopted european homeland and are afraid of returning to their original home countries. the notion that arch has that once a muslim always a crazy muslim is pretty nuts, but nothing but typical from a guy who thought that tv props are good evidence for 6,000 year old acts of creation."
notsarc,"You two are on the same side, you just don't know it yet. And you're both friends of mine so shake hands and make up willya? emoticonXHohoemoticonXGoodAnd yes's video IS very disturbing because it shows that in a time of natural catastrophe's or mass turmoil, our Government will confiscate guns from law abiding citizens. During the LA riots after the Rodney King verdict, the Gov't ordered all gun shops to lock down and to stop selling ammunition. So even law abiding citizens with legally registered weapons couldn't buy ammo to protect themselves."
notsarc,"how can god be there before time? you can't get before time, as the concept of before is irrelevant without time. even at the very beginnings of the universe time was not one of the curled up spatial dimensions."
notsarc,"pay attention. age of consent is still the topic and point. if teen pregnancy is reduced to statistically acceptable levels through education and contraception with medical risk being a negligible five-decimal point factor, that would position teen sex emotional distress as a good/bad societal interpretation designated by non-teens, would it not? which would negate chronological age of consent for legal sex to a non-status unless those non-teens making the laws had another agenda."
notsarc,"appears i hit a nerve? i don't know why you put in the 'personal baggage' line...but ok. as for you not using the word 'hatred'...i admit you didn't, i did. if you say you don't then i'll take your word for it but your posts on these forums seem to make me think otherwise."
notsarc,"Not needed? It is evolution. The collor of the moths is genetic - caused by 2 alleles of a single gene. The frequencies of those alleles were observed to change in the populations of moths over many generations. It is by definition, evolution."
notsarc,"I do appreciate your point while I disagree on principle. I guess it boils down to the fact that even if I believed in a God I couldn't accept that He would command us to suppress our true innate nature. Why would He makes us that way and then expect such a thing? Christians especially are indoctrinated from early on with the notion that that is exactly what God commands. To suppress a good many natural inclinations. To accept that we are sinful by nature and need to be punished, our nature brought to heel."
notsarc,"are you saying you only have a hard time having compassion for the gay victims of sexually transmitted illness? if, so that just shows your anti-gay prejudice. what difference does that make? everyone who has aids is a victim. in some communities and in other countries, the majority who have it are straight. against the victims from the largest social group of victims in each jurisdiction? this is nothing more than prejudice and destructive political agenda.  i would hope there are other, better, human instincts inside of you."
notsarc,"if you think marriage is sacred then why are you trying to change what it is? i can't say this enough times...marriage is a word that describes a union between man and women. no one created the word marriage and then decided what it would apply to. someone saw and event and gave this event a word...this would be marriage. this 'event' has been sacred since as long as we have records to show. and now, some wish to make it sacred for themselves while destroying the sacred institute that the majority of us wish to keep."
notsarc,"If that were true, why are there millions of miscarriages each year? I don't believe a word of it."
notsarc,"Why is saying that many things conflict with the well being of Society at large and bans them to the disappointment of those who endorse such activities. Consider rape, murder, incest and sodomy as good historical examples of such taboo activities, taken by you as an inditement of all gay people JSD ? You seem to take any moral stance or argument I make very personally, as if I'm accusing you of being those things. You work very hard to read into, demonize and condemn everything I say as if it is intended as a personal attack. You really need to work on that."
notsarc,"that is not much of an excuse to ignore 13 pages of archives from cbs is it? cbs news investigates - cbs news there are reports from every major newspaper that reported on the scandal...which all did, some more than others. poor excuse wanna try again? emoticonxgood something tells me you don't want brightbart and fox news, nor the l.a. times nor any source to report the truth, is that about it star gazer?"
notsarc,"avoiding what question, penfold? emoticonxbanghead how is asking iangb to take it to the 'challenger's corner' an avoidance? i see it as a chance to amplify the discussion. at any rate, it's a lot easier to answer a question if you know what is being asked. so,... feel free to repeat the question that you are accusing me of trying to avoid."
notsarc,"fantasy,fairy tale, wild imagination, adsurd , silly , ridiculous,fabricated .unsupported by one single observation or experiment , unsubstantiated. i do agree we don't speak the same language. no one will explain to me how one steals public information, i am confused. how is work shady? how would you define shady as opposed to rather shady when it refers to work? i thought bookmaking etc. was shady but i am old fashioned i guess. please educate me. is this a meaningfull reprimand coming from someone who believes one can observe a mind? you still have refused to explain that and i was so anxious to hear it. please go on."
notsarc,is homophobia an instinct? because i really have no clue where it came from...
notsarc,"that speaks a lot about you and shows other posters they shouldn't take what you say at face value. yes it does. if i go before congress and say 'being gay is a choice without a doubt made at age 11' and had no evidence than i should be laughed at. same thing as this woman. she makes a claim with no evidence and reason to lie. this makes you not credible.  than a legislative body? while probably true, this is sad because newspapers have none."
notsarc,"an innocent person can be convicted of a crime--i thought that was what the topic was about. just because they are convicted, doesn't mean they are 100% responsible, guilty, etc for that crime-but if they are convicted then in the eyes of the judicial system--they are guilty. that is why these innocent people are put in prison for 20 years--they are convicted of a crime. i was trying to say that with dna used in forensics, then maybe the dna study blood stain other than the victims might save a person from going to prison on circumstantial evidence. okay, everytime i make a post i get my arse jumped on--what is it with you people? like i said, if the person isn't convicted, then they will not be murdered in the electric chair, or by lethal injection.  comprende' ?"
notsarc,what about evolution has been observed?  i think it has been more theorized (if thats a word) then anything else. creating theories for theories and so on.
notsarc,"why? you seem to think you can come here and trash everyone else's religion and go on about how your religion is the 'true' religion and when someone else tries to tell how stupid your argument is, you tell them to stop making fun of it. and why do you care about how old people here are anyway?"
notsarc,"the top 10% of people in this country pay 67% of the taxes. most of the money from the middle class? no, not at all."
notsarc,"I argue against them with regards to whatever argument they muster. Do we have any of those on this message board? Because from what I can see, it's primarily the ""religious"" argument counter..."
notsarc,"by 'church' ... do you mean the group of people who are christian (ie. congregation) ? the institution of church? to orthodox, the church is a living earthly embodiment of jesus christ. the role of orthodox is to be like god... by following his example. we are called to return to him, but we are separated from him by sin. we are living icons of god."
notsarc,And can you please tell me the difference between nonrandom variation and directed variation? I'd also like a link to verify what you say. Thank you. God Bless!
notsarc,"It went out the window with the passage of the ""Partiot Act"".I said that I did not expect Robertson to be charged, did I not? However, I am not a lawyer nor that familar with the ""Patriot Act"". It is conceivable that he could be charged. I don't really know. But even if he COULD be charged, I certainly would not expect to see it."
notsarc,"based on what? i never said mr. horn did anything legally wrong. he was well within the rights of the state of texas. i never argued otherwise. that doesn't change the obvious fact that he intended to kill the two men, which is the topic of the discussion at hand."
notsarc,"No, not really. All that is different is the number of steps.  What is YOUR definition of 'macro-evoution'? Is it speciation? Or is it a brand new genus?  We have observed speciation, where new species happened."
notsarc,"arafat is not a worse leader than sharon... arafat steals millions in aid money that is suppose to go to the palestinians, which 80% of them are below the poverty line. arafat advocates people to xxxx themselves up so that they may kill as many jews as possible. he is the head-figure of many of these terrorist groups and pours millions of aid into them.  sharon is worse? not only has arafat contributed to many more than 1,000 israeli casualties, his 'intifada' has continued the cycle of violence and thus caused the death of more than 2,000 palestinians."
notsarc,did he? what secular evidence do you have from before 70 c.e. that confirms his existance? what is the outside verification to the new testament?
notsarc,"i've been following the story here all afternoon bbs. i'm sorry that you're going through this, but what has scotland done to upset radical islam ? nothing that i know of. could it be they have declared war on the west in general and as a whole ? i mean, i have been told over and over again how these radical moslems are just confused souls and the real enemies we must fear are the radical conservative christians like me who actually pray for the unsaved. talk about scary people, huh ?"
notsarc,"what did sanger say specifically that leads you to this conclusion? the preceding is from wikipedia. now, perchance, does 'cleaner' possibly mean having been exposed to enough medical information to be aware of veneral diseases so as to know how to avoid them? do you have an aversion to accurate information about stds being available?"
notsarc,then where do rights come from and how do you know they exist? i commented on the part i felt needed to be commented on.
notsarc,and the other two...? 'political disorder and confusion' is not the same as personal 'disorder and confusion'.
notsarc,"race is the elephant in the room of american politics. segregation is not official, but who can deny that de facto segregation does not exist in the usa? blacks stick to blacks and whites to whites. do you see any blacks in the tea party meetings? how many blacks voted for jon mccain in the last presidential elections?"
notsarc,"this is rather naive. who would willing condemn themselves to hell? many people commit sins regardless of the punishment. here's a little conversation to save time... i understand texas has the death penalty. are there any muders still going on? yes. why? who would condemn themselves to death? some people don't think they're going to get caught. they don't want to die themselves, but they just plain think what they do, they can get away with."
notsarc,what do you find disrespectful about it? maybe it is 'disrespectful' but i sometimes that's not necessarily so bad. i don't think it rises to the level of being offensive.
notsarc,"what is the big deal here? so eharmony doesn't cater to gays. (there are also gay-only services out there that don't cater to straights.) if anyone doesn't like the service, they don't have to use it."
notsarc,"along with some others here, you have missed the point. i know we all have the ability to file extensions for various reasons. i don't really care how much money they have. more power to them for being filthy rich. a candidate for president is supposed to reveal his (and spouse's) tax returns. teresa has apparently asked for an extension just to have it revealed after the convention. why?  is there anything to hide that would hurt kerry's chances of even being nominated? this has nothing to do with the average citizen."
notsarc,she is an attractive woman. what was she doing witha 14 yr old? she could probably walk into any local club or bar and pick up the man of her choosing.  does she have a specific thing for kids? will she do it again with another kid once this one grows up? if so she is a predetor. of coarse several hundred years ago kids of this age married and fornicated as part of everyday life. is our society that different than is was then?  i was a horn dog when i was 14. or at least wanted to be.
notsarc,"whether there's liberal parties in other countries is beside the point. there is no national 'liberal party' in the usa. if nato was suggesting the ny one, i hardly can be held responsible for not knowing 'their message'. i couldn't care less what it might be.  she said as much. let's see what happens next, shall we? i have a feeling she'll be amending the policy shortly."
notsarc,"And she was having unprotected sex? So she knew becoming pregnant was a possibility? Yeah, I could see that being condemned by pro-lifers."
notsarc,"correct. did you notice that in the scott peterson trial, the judge went around the law in deciding how he should be punished and who has rights? a clear sign of activism, yet none of the righties called him a activist judge even when what he did is by defintion activism. it's a sign they are hugely hypocritical.  vor's got a raging double standard if he calls some judges who do that activist and others who do the same, not."
notsarc,"the word touched me in a bad place... i think it was at summer camp or something... i'm still scarred.... no but seriously even i don't believe that... how exactly is word spiritual? is it intentional? based upon the interpretation an individual gets from it? seeing as how the history of the bible itself and it's original writings, many interpretations, denominations, and debates over itself is construed it can hardly be seen as itself being spiritual. is it possible that through god the manuscripts and texts stir inside a person a level of spirituality? yes. but when you go buy a bible at barnes and noble it certainly isn't glowing with the essence of god.... it's debated if even the ark of the covenant itself if it still exists has the essence of god to this day..."
notsarc,"EZ, if the concept of Gay Jesus offends you, why do you bring up the subject incessantly? You're the only one who does this around here. Truly bizarre.For example..."
notsarc,"if you check again you will find they do have self defense shootings in the list as well as accidents. the point is, as even you have now pointed out, the number is flawed. the source, vpc, knowingly used false data to further their claim. therefore eliminating any validity to their claim.  you and brady continue to trot out biased and inaccurate sources to back your arguement. you should stop, it does great harm to your credibility. wow, you really can leap tall mounds of logic in a single bound. what evidence do you have that any of these deaths would have been prevented by banning concealed carry? then also consider the lives saved by concealed carry, such as mine."
notsarc,"i totally agree. you never know what you might pick up. but he likes to eat hey? that's weird. but to each his own. i like to eat more normal food myself. but if you explore certain sides of someones personality, do you really learn anything? how do you know you just don't watch and then five minutest after you explore the personality, you forgot everything about that person. i mean, i don't know, but i have some trouble picking up on personalities right away of people i meet. has anyone ever tried spilling tuna on the floor on purpose? i'm just wondering because that would be weird."
notsarc,"To be honest...I don't know. But I do know that to argue something is false because the consequences are not desired is a logical fallacy (Appeal to Consequences).So is the argument I posted earlier (posted below for quick reference) true or false? And if false, why?A) Only science should be taught in science class (this is why creationism should not be taught in science class).B) Science is a collection of testable theories which have been thoroughly observed, identified, described, experimentally investigated and remain unrefuted.Conclusion: If A is true and B is valid then science class should only consist of testable theories which have been thoroughly observed, identified, described, experimentally investigated and remain unrefuted."
notsarc,"well, you ignored the part where i said 'voting'. but imo legislative solutions are part and parcel to popular appeal because legislators are voted in on that basis. any legislator claims to 'do what's right.' so elections tend to be popularity contests. and legislators tend to want to keep their constituents happy. oh and just to make sure you understand this kronos so as not to get off in the wrong direction, this is my opinion, just like everything else i've said. it is not a lie. how is that even relevant? i never claimed it was a first resort."
notsarc,"one idea per episode? there were always at least 4; one for each main character. and they always linked together perfectly. with the exception of a few episodes at the beginning and the last one, seinfeld was always gold.  the simpsons, on the other hand, has sucked for the last few years when they turned to the 'pick a celebrity guestspot' system."
notsarc,"i think that would probably create more problems than it would solve. how would we know? we don't punish. drunk drivers get off incredibly easy so much of the time. we have the weakest anti-drunk driving laws in the western world and we have the worst problem with drunk driving. coincidence? that's not all that far from what i've said. @joe- this is for a whole other discussion, but i think that the first step in aa is a big part of the reason of its low success rate. that's not too far from what i've said either."
notsarc,what? i assume one is within one rights to be anti-gun. that's all.
notsarc,"up to a point, but ther are things some people would consider 'wrong' that others would not. for example, most muslims would consider drinking alcohol to be wrong, while most non-muslims would not. some people believe it is wrong to hit someone, whether or not they have hit you, others believe you have a right to retaliate. some believe that sex is a big deal and should be reserved only for marriage, others believe any activity between consenting adults is morally ok. all of these are moral issues. which view should schools teach? should they teach that killing people is wrong? how about stealing? should they put things in context, so that stealing is only wrong in a society that recognises personal property. should they conflate morality with law? that opens yet another can of worms."
